"Report Group Date","VehicleReg","DriverID","VehicleStatus","MOBILESPEED","MOBILEODO","Location","SkillSet","MsgTypeId","LocationTolerance","STATUS1"
"4/11/2025 3:06:00 PM","JB 61 HF GP","","Driving","19","458.926","Long : 28.12256. Lat : -25.99214","","1","",""
"4/11/2025 3:08:00 PM","JB 61 HF GP","","Driving","70","460.495","Long : 28.12677. Lat : -25.97849","","1","",""
"4/11/2025 3:10:00 PM","JB 61 HF GP","","Driving","69","463.179","Long : 28.13393. Lat : -25.95515","","1","",""
"4/11/2025 3:11:38 PM","JB 61 HF GP","","GSM Jam","55","464.739","Long : 28.13878. Lat : -25.94178","","1","",""
"4/11/2025 3:12:00 PM","JB 61 HF GP","","Driving","75","465.131","Long : 28.14023. Lat : -25.9385","","1","",""
"4/11/2025 3:14:00 PM","JB 61 HF GP","","Driving","44","467.764","Long : 28.15222. Lat : -25.91738","","1","",""
"4/11/2025 3:14:14 PM","JB 61 HF GP","","GSM Jam","58","467.963","Long : 28.15321. Lat : -25.91582","","1","",""
"4/11/2025 3:16:00 PM","JB 61 HF GP","","Driving","81","470.191","Long : 28.16334. Lat : -25.89796","","1","",""
"4/11/2025 3:18:00 PM","JB 61 HF GP","","Driving","95","473.363","Long : 28.17463. Lat : -25.87514","","1","",""
"4/11/2025 3:20:00 PM","JB 61 HF GP","","Driving","20","475.800","Long : 28.19489. Lat : -25.86761","","1","",""
"4/11/2025 3:22:00 PM","JB 61 HF GP","","Driving","56","476.779","Long : 28.2028. Lat : -25.86826","","1","",""
"4/11/2025 3:24:00 PM","JB 61 HF GP","","Driving","0","477.696","Long : 28.21063. Lat : -25.86399","","1","",""
"4/11/2025 3:26:00 PM","JB 61 HF GP","","Driving","0","478.052","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 3:28:00 PM","JB 61 HF GP","","Driving","0","478.052","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 3:29:01 PM","JB 61 HF GP","","Ignition off","0","478.052","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 4:52:50 PM","JB 61 HF GP","","Start up","0","478.052","Long : 28.21254. Lat : -25.86404","","1","",""
"4/11/2025 4:54:00 PM","JB 61 HF GP","","Driving","0","478.280","Long : 28.21169. Lat : -25.86482","","1","",""
"4/11/2025 4:56:00 PM","JB 61 HF GP","","Driving","27","478.639","Long : 28.21146. Lat : -25.86471","","1","",""
"4/11/2025 4:58:00 PM","JB 61 HF GP","","Driving","38","479.844","Long : 28.2211. Lat : -25.86149","","1","",""
"4/11/2025 5:00:00 PM","JB 61 HF GP","","Driving","26","480.663","Long : 28.22358. Lat : -25.85637","","1","",""
"4/11/2025 5:02:00 PM","JB 61 HF GP","","Driving","31","481.585","Long : 28.22835. Lat : -25.84937","","1","",""
"4/11/2025 5:04:00 PM","JB 61 HF GP","","Driving","47","482.906","Long : 28.23423. Lat : -25.83877","","1","",""
"4/11/2025 5:06:00 PM","JB 61 HF GP","","Driving","37","484.507","Long : 28.24486. Lat : -25.82795","","1","",""
"4/11/2025 5:08:00 PM","JB 61 HF GP","","Driving","55","486.375","Long : 28.25629. Lat : -25.81463","","1","",""
"4/11/2025 5:10:00 PM","JB 61 HF GP","","Driving","62","488.424","Long : 28.26397. Lat : -25.79761","","1","",""
"4/11/2025 5:12:00 PM","JB 61 HF GP","","Driving","81","490.807","Long : 28.27199. Lat : -25.77764","","1","",""
"4/11/2025 5:14:00 PM","JB 61 HF GP","","Driving","34","492.275","Long : 28.27525. Lat : -25.76472","","1","",""
"4/11/2025 5:16:00 PM","JB 61 HF GP","","Driving","59","493.837","Long : 28.273. Lat : -25.75092","","1","",""
"4/11/2025 5:18:00 PM","JB 61 HF GP","","Driving","91","496.002","Long : 28.26476. Lat : -25.73393","","1","",""
"4/11/2025 5:20:00 PM","JB 61 HF GP","","Driving","102","499.071","Long : 28.2676. Lat : -25.70626","","1","",""
"4/11/2025 5:22:00 PM","JB 61 HF GP","","Driving","51","501.870","Long : 28.28179. Lat : -25.6874","","1","",""
"4/11/2025 5:24:00 PM","JB 61 HF GP","","Driving","47","502.669","Long : 28.27502. Lat : -25.68341","","1","",""
"4/11/2025 5:26:00 PM","JB 61 HF GP","","Driving","0","502.851","Long : 28.27327. Lat : -25.68327","","1","",""
"4/11/2025 5:27:46 PM","JB 61 HF GP","","Ignition off","0","502.851","Long : 28.27327. Lat : -25.68327","","1","",""
"4/11/2025 5:29:09 PM","JB 61 HF GP","","Start up","0","502.851","Long : 28.27327. Lat : -25.68327","","1","",""
"4/11/2025 5:30:00 PM","JB 61 HF GP","","Driving","28","503.000","Long : 28.27174. Lat : -25.68278","","1","",""
"4/11/2025 5:32:00 PM","JB 61 HF GP","","Driving","50","503.800","Long : 28.26696. Lat : -25.68574","","1","",""
"4/11/2025 5:34:00 PM","JB 61 HF GP","","Driving","41","505.086","Long : 28.25426. Lat : -25.68508","","1","",""
"4/11/2025 5:36:00 PM","JB 61 HF GP","","Driving","2","505.948","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:38:00 PM","JB 61 HF GP","","Driving","0","505.948","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:39:07 PM","JB 61 HF GP","","Ignition off","0","505.948","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:40:30 PM","JB 61 HF GP","","Start up","0","505.948","Long : 28.2459. Lat : -25.68491","","1","",""
"4/11/2025 5:42:00 PM","JB 61 HF GP","","Driving","7","506.093","Long : 28.24451. Lat : -25.68457","","1","",""
"4/11/2025 5:44:00 PM","JB 61 HF GP","","Driving","25","506.369","Long : 28.24153. Lat : -25.68441","","1","",""
"4/11/2025 5:46:00 PM","JB 61 HF GP","","Driving","0","507.210","Long : 28.23518. Lat : -25.68615","","1","",""
"4/11/2025 5:48:00 PM","JB 61 HF GP","","Driving","0","507.216","Long : 28.2351. Lat : -25.68608","","1","",""
"4/11/2025 5:50:00 PM","JB 61 HF GP","","Driving","0","507.216","Long : 28.2351. Lat : -25.68608","","1","",""
"4/11/2025 5:50:09 PM","JB 61 HF GP","","Ignition off","0","507.216","Long : 28.2351. Lat : -25.68608","","1","",""
"4/12/2025 4:00:05 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","507.216","Long : 28.23511. Lat : -25.68606","","1","",""
"4/12/2025 8:05:12 AM","JB 61 HF GP","","Start up","0","507.216","Long : 28.23524. Lat : -25.68598","","1","",""
"4/12/2025 8:06:00 AM","JB 61 HF GP","","Driving","25","507.410","Long : 28.23584. Lat : -25.68512","","1","",""
"4/12/2025 8:08:00 AM","JB 61 HF GP","","Driving","0","508.183","Long : 28.23752. Lat : -25.67961","","1","",""
"4/12/2025 8:10:00 AM","JB 61 HF GP","","Driving","26","509.401","Long : 28.23747. Lat : -25.68044","","1","",""
"4/12/2025 8:12:00 AM","JB 61 HF GP","","Driving","26","510.013","Long : 28.24221. Lat : -25.67867","","1","",""
"4/12/2025 8:14:00 AM","JB 61 HF GP","","Driving","15","511.138","Long : 28.25357. Lat : -25.67916","","1","",""
"4/12/2025 8:16:00 AM","JB 61 HF GP","","Driving","0","511.619","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:18:00 AM","JB 61 HF GP","","Driving","0","511.619","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:19:08 AM","JB 61 HF GP","","Ignition off","0","511.619","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:28:11 AM","JB 61 HF GP","","Start up","0","511.619","Long : 28.2534. Lat : -25.68002","","1","",""
"4/12/2025 8:30:00 AM","JB 61 HF GP","","Driving","58","512.324","Long : 28.25566. Lat : -25.67934","","1","",""
"4/12/2025 8:32:00 AM","JB 61 HF GP","","Driving","61","513.536","Long : 28.26748. Lat : -25.68165","","1","",""
"4/12/2025 8:34:00 AM","JB 61 HF GP","","Driving","24","514.693","Long : 28.27876. Lat : -25.68387","","1","",""
"4/12/2025 8:36:00 AM","JB 61 HF GP","","Driving","88","516.564","Long : 28.2804. Lat : -25.69796","","1","",""
"4/12/2025 8:38:00 AM","JB 61 HF GP","","Driving","106","519.871","Long : 28.26545. Lat : -25.7215","","1","",""
"4/12/2025 8:40:00 AM","JB 61 HF GP","","Driving","101","523.460","Long : 28.27341. Lat : -25.7513","","1","",""
"4/12/2025 8:42:00 AM","JB 61 HF GP","","Driving","27","526.181","Long : 28.2729. Lat : -25.77805","","1","",""
"4/12/2025 8:44:00 AM","JB 61 HF GP","","Speed Violation","64","527.288","Long : 28.28189. Lat : -25.78269","","1","",""
"4/12/2025 8:46:00 AM","JB 61 HF GP","","Driving","16","528.208","Long : 28.28362. Lat : -25.78792","","1","",""
"4/12/2025 8:48:00 AM","JB 61 HF GP","","Driving","0","528.354","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 8:50:00 AM","JB 61 HF GP","","Driving","0","528.354","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 8:50:34 AM","JB 61 HF GP","","Ignition off","0","528.354","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 10:26:40 AM","JB 61 HF GP","","Start up","0","528.354","Long : 28.28402. Lat : -25.78867","","1","",""
"4/12/2025 10:28:00 AM","JB 61 HF GP","","Driving","50","528.577","Long : 28.28374. Lat : -25.78732","","1","",""
"4/12/2025 10:30:00 AM","JB 61 HF GP","","Driving","65","530.131","Long : 28.27506. Lat : -25.78043","","1","",""
"4/12/2025 10:32:00 AM","JB 61 HF GP","","Driving","95","531.509","Long : 28.27328. Lat : -25.77211","","1","",""
"4/12/2025 10:34:00 AM","JB 61 HF GP","","Driving","113","534.896","Long : 28.26665. Lat : -25.74416","","1","",""
"4/12/2025 10:35:19 AM","JB 61 HF GP","","GSM Jam","115","537.385","Long : 28.26523. Lat : -25.72211","","1","",""
"4/12/2025 10:36:00 AM","JB 61 HF GP","","Driving","110","538.586","Long : 28.26567. Lat : -25.71128","","1","",""
"4/12/2025 10:38:00 AM","JB 61 HF GP","","Driving","57","541.927","Long : 28.28212. Lat : -25.68807","","1","",""
"4/12/2025 10:40:00 AM","JB 61 HF GP","","Driving","62","543.056","Long : 28.27315. Lat : -25.68294","","1","",""
"4/12/2025 10:42:00 AM","JB 61 HF GP","","Driving","64","545.103","Long : 28.25319. Lat : -25.67924","","1","",""
"4/12/2025 10:44:00 AM","JB 61 HF GP","","Driving","66","546.340","Long : 28.24073. Lat : -25.67892","","1","",""
"4/12/2025 10:46:00 AM","JB 61 HF GP","","Driving","22","547.566","Long : 28.23586. Lat : -25.68612","","1","",""
"4/12/2025 10:48:00 AM","JB 61 HF GP","","Driving","0","547.645","Long : 28.23511. Lat : -25.68605","","1","",""
"4/12/2025 10:50:00 AM","JB 61 HF GP","","Driving","30","547.981","Long : 28.2321. Lat : -25.68649","","1","",""
"4/12/2025 10:51:05 AM","JB 61 HF GP","","GSM Jam","0","548.073","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:52:00 AM","JB 61 HF GP","","Driving","0","548.073","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:53:34 AM","JB 61 HF GP","","Ignition off","0","548.073","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:55:27 AM","JB 61 HF GP","","Start up","0","548.073","Long : 28.23141. Lat : -25.68672","","1","",""
"4/12/2025 10:56:00 AM","JB 61 HF GP","","Driving","0","548.087","Long : 28.23126. Lat : -25.68675","","1","",""
"4/12/2025 10:58:00 AM","JB 61 HF GP","","Driving","56","549.226","Long : 28.22017. Lat : -25.68594","","1","",""
"4/12/2025 10:59:47 AM","JB 61 HF GP","","GSM Jam","11","550.433","Long : 28.20825. Lat : -25.68427","","1","",""
"4/12/2025 11:00:00 AM","JB 61 HF GP","","Driving","22","550.497","Long : 28.20763. Lat : -25.68418","","1","",""
"4/12/2025 11:01:48 AM","JB 61 HF GP","","GSM Jam","2","551.882","Long : 28.19377. Lat : -25.68337","","1","",""
"4/12/2025 11:02:00 AM","JB 61 HF GP","","Driving","38","551.943","Long : 28.19334. Lat : -25.68371","","1","",""
"4/12/2025 11:04:00 AM","JB 61 HF GP","","Speed Violation","62","553.000","Long : 28.18755. Lat : -25.69005","","1","",""
"4/12/2025 11:06:00 AM","JB 61 HF GP","","Driving","64","554.347","Long : 28.18054. Lat : -25.69797","","1","",""
"4/12/2025 11:08:00 AM","JB 61 HF GP","","Driving","0","555.746","Long : 28.17236. Lat : -25.70784","","1","",""
"4/12/2025 11:10:00 AM","JB 61 HF GP","","Speed Violation","72","556.557","Long : 28.16964. Lat : -25.71855","","1","",""
"4/12/2025 11:12:00 AM","JB 61 HF GP","","Driving","61","559.069","Long : 28.17238. Lat : -25.73908","","1","",""
"4/12/2025 11:14:00 AM","JB 61 HF GP","","Driving","31","560.392","Long : 28.16906. Lat : -25.73378","","1","",""
"4/12/2025 11:16:00 AM","JB 61 HF GP","","Driving","36","562.495","Long : 28.15044. Lat : -25.73993","","1","",""
"4/12/2025 11:17:37 AM","JB 61 HF GP","","GSM Jam","42","563.856","Long : 28.14174. Lat : -25.73866","","1","",""
"4/12/2025 11:18:00 AM","JB 61 HF GP","","Driving","0","563.931","Long : 28.14175. Lat : -25.73922","","1","",""
"4/12/2025 11:20:00 AM","JB 61 HF GP","","Driving","0","563.994","Long : 28.14208. Lat : -25.73918","","1","",""
"4/12/2025 11:21:51 AM","JB 61 HF GP","","Ignition off","0","563.994","Long : 28.14208. Lat : -25.73918","","1","",""
"4/12/2025 6:26:05 PM","JB 61 HF GP","","Start up","0","563.994","Long : 28.14208. Lat : -25.73918","","1","",""
"4/12/2025 6:28:00 PM","JB 61 HF GP","","Driving","0","564.735","Long : 28.13599. Lat : -25.74118","","1","",""
"4/12/2025 6:30:00 PM","JB 61 HF GP","","Driving","32","566.003","Long : 28.13313. Lat : -25.75165","","1","",""
"4/12/2025 6:32:00 PM","JB 61 HF GP","","Driving","13","567.106","Long : 28.13299. Lat : -25.76158","","1","",""
"4/12/2025 6:34:00 PM","JB 61 HF GP","","Driving","49","569.136","Long : 28.11608. Lat : -25.76963","","1","",""
"4/12/2025 6:36:00 PM","JB 61 HF GP","","Driving","61","571.031","Long : 28.11363. Lat : -25.78614","","1","",""
"4/12/2025 6:38:00 PM","JB 61 HF GP","","Driving","62","572.967","Long : 28.11071. Lat : -25.80249","","1","",""
"4/12/2025 6:40:00 PM","JB 61 HF GP","","Speed Violation","84","575.812","Long : 28.11688. Lat : -25.82712","","1","",""
"4/12/2025 6:42:00 PM","JB 61 HF GP","","Driving","59","577.937","Long : 28.1245. Lat : -25.83727","","1","",""
"4/12/2025 6:44:00 PM","JB 61 HF GP","","Speed Violation","61","579.776","Long : 28.14187. Lat : -25.83178","","1","",""
"4/12/2025 6:46:00 PM","JB 61 HF GP","","Driving","46","580.847","Long : 28.15107. Lat : -25.83251","","1","",""
"4/12/2025 6:48:00 PM","JB 61 HF GP","","Driving","30","581.259","Long : 28.15372. Lat : -25.83315","","1","",""
"4/12/2025 6:50:00 PM","JB 61 HF GP","","Driving","58","582.456","Long : 28.14787. Lat : -25.83908","","1","",""
"4/12/2025 6:52:00 PM","JB 61 HF GP","","Speed Violation","35","583.677","Long : 28.14685. Lat : -25.84465","","1","",""
"4/12/2025 6:54:00 PM","JB 61 HF GP","","Driving","20","584.626","Long : 28.14008. Lat : -25.84165","","1","",""
"4/12/2025 6:56:00 PM","JB 61 HF GP","","Driving","0","585.089","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 6:58:00 PM","JB 61 HF GP","","Driving","0","585.089","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 6:58:16 PM","JB 61 HF GP","","Ignition off","0","585.089","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 7:09:21 PM","JB 61 HF GP","","Start up","0","585.089","Long : 28.13672. Lat : -25.8432","","1","",""
"4/12/2025 7:10:00 PM","JB 61 HF GP","","Speed Violation","29","585.316","Long : 28.13885. Lat : -25.84308","","1","",""
"4/12/2025 7:12:00 PM","JB 61 HF GP","","Driving","20","586.019","Long : 28.14403. Lat : -25.8425","","1","",""
"4/12/2025 7:14:00 PM","JB 61 HF GP","","Driving","38","587.087","Long : 28.15122. Lat : -25.84328","","1","",""
"4/12/2025 7:16:00 PM","JB 61 HF GP","","Driving","45","587.996","Long : 28.15485. Lat : -25.84147","","1","",""
"4/12/2025 7:18:00 PM","JB 61 HF GP","","Driving","0","589.316","Long : 28.16772. Lat : -25.8406","","1","",""
"4/12/2025 7:20:00 PM","JB 61 HF GP","","Driving","0","589.386","Long : 28.16782. Lat : -25.84097","","1","",""
"4/12/2025 7:22:00 PM","JB 61 HF GP","","Driving","0","589.386","Long : 28.16782. Lat : -25.84097","","1","",""
"4/12/2025 7:22:12 PM","JB 61 HF GP","","Ignition off","0","589.386","Long : 28.16782. Lat : -25.84097","","1","",""
"4/13/2025 12:02:51 AM","JB 61 HF GP","","Start up","0","589.386","Long : 28.16782. Lat : -25.84097","","1","",""
"4/13/2025 12:04:00 AM","JB 61 HF GP","","Driving","0","589.888","Long : 28.1634. Lat : -25.84176","","1","",""
"4/13/2025 12:06:00 AM","JB 61 HF GP","","Driving","43","590.316","Long : 28.15931. Lat : -25.84187","","1","",""
"4/13/2025 12:08:00 AM","JB 61 HF GP","","Driving","28","591.511","Long : 28.14998. Lat : -25.84258","","1","",""
"4/13/2025 12:10:00 AM","JB 61 HF GP","","Driving","38","592.342","Long : 28.14595. Lat : -25.84463","","1","",""
"4/13/2025 12:12:00 AM","JB 61 HF GP","","Driving","16","592.976","Long : 28.14208. Lat : -25.84232","","1","",""
"4/13/2025 12:14:00 AM","JB 61 HF GP","","Driving","10","593.628","Long : 28.13711. Lat : -25.84315","","1","",""
"4/13/2025 12:16:00 AM","JB 61 HF GP","","Driving","8","594.154","Long : 28.13675. Lat : -25.84331","","1","",""
"4/13/2025 12:18:00 AM","JB 61 HF GP","","Driving","0","594.159","Long : 28.13676. Lat : -25.84327","","1","",""
"4/13/2025 12:19:11 AM","JB 61 HF GP","","Ignition off","0","594.159","Long : 28.13676. Lat : -25.84327","","1","",""
"4/13/2025 4:00:50 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","594.159","Long : 28.13676. Lat : -25.84327","","1","",""
"4/13/2025 8:39:52 AM","JB 61 HF GP","","Start up","0","594.159","Long : 28.13664. Lat : -25.84317","","1","",""
"4/13/2025 8:40:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","594.159","Long : 28.13664. Lat : -25.84317","","1","",""
"4/13/2025 8:42:00 AM","JB 61 HF GP","","Driving","0","595.014","Long : 28.14328. Lat : -25.8423","","1","",""
"4/13/2025 8:44:00 AM","JB 61 HF GP","","Driving","3","595.861","Long : 28.13975. Lat : -25.83593","","1","",""
"4/13/2025 8:46:00 AM","JB 61 HF GP","","Driving","0","595.861","Long : 28.13975. Lat : -25.83592","","1","",""
"4/13/2025 8:47:23 AM","JB 61 HF GP","","Ignition off","0","595.861","Long : 28.13975. Lat : -25.83592","","1","",""
"4/13/2025 9:09:29 AM","JB 61 HF GP","","Start up","0","595.861","Long : 28.13975. Lat : -25.83592","","1","",""
"4/13/2025 9:10:00 AM","JB 61 HF GP","","Driving","35","596.209","Long : 28.14132. Lat : -25.83839","","1","",""
"4/13/2025 9:12:00 AM","JB 61 HF GP","","Speed Violation","21","597.130","Long : 28.13988. Lat : -25.84164","","1","",""
"4/13/2025 9:14:00 AM","JB 61 HF GP","","Driving","0","597.576","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 9:16:00 AM","JB 61 HF GP","","Driving","0","597.576","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 9:16:41 AM","JB 61 HF GP","","Ignition off","0","597.576","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 4:04:06 PM","JB 61 HF GP","","Start up","0","597.576","Long : 28.1368. Lat : -25.84327","","1","",""
"4/13/2025 4:06:00 PM","JB 61 HF GP","","Driving","0","597.597","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 4:08:00 PM","JB 61 HF GP","","Driving","0","597.597","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 4:09:02 PM","JB 61 HF GP","","Ignition off","0","597.597","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 6:07:12 PM","JB 61 HF GP","","Start up","0","597.597","Long : 28.13682. Lat : -25.84323","","1","",""
"4/13/2025 6:08:00 PM","JB 61 HF GP","","Speed Violation","23","597.886","Long : 28.13902. Lat : -25.84257","","1","",""
"4/13/2025 6:10:00 PM","JB 61 HF GP","","Driving","13","598.533","Long : 28.14413. Lat : -25.84263","","1","",""
"4/13/2025 6:12:00 PM","JB 61 HF GP","","Driving","23","599.685","Long : 28.14161. Lat : -25.85222","","1","",""
"4/13/2025 6:14:00 PM","JB 61 HF GP","","Driving","37","600.476","Long : 28.14578. Lat : -25.85809","","1","",""
"4/13/2025 6:16:00 PM","JB 61 HF GP","","Driving","23","601.638","Long : 28.15625. Lat : -25.86007","","1","",""
"4/13/2025 6:18:00 PM","JB 61 HF GP","","Driving","7","602.786","Long : 28.16639. Lat : -25.86235","","1","",""
"4/13/2025 6:20:00 PM","JB 61 HF GP","","Driving","0","603.976","Long : 28.17743. Lat : -25.85961","","1","",""
"4/13/2025 6:20:21 PM","JB 61 HF GP","","GSM Jam","0","603.976","Long : 28.17743. Lat : -25.85961","","1","",""
"4/13/2025 6:22:00 PM","JB 61 HF GP","","Driving","0","604.170","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 6:24:00 PM","JB 61 HF GP","","Driving","0","604.170","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 6:24:48 PM","JB 61 HF GP","","Ignition off","0","604.170","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 7:41:15 PM","JB 61 HF GP","","Start up","0","604.170","Long : 28.17698. Lat : -25.86013","","1","",""
"4/13/2025 7:42:00 PM","JB 61 HF GP","","Driving","0","604.182","Long : 28.17705. Lat : -25.86006","","1","",""
"4/13/2025 7:44:00 PM","JB 61 HF GP","","Driving","0","604.182","Long : 28.17705. Lat : -25.86006","","1","",""
"4/13/2025 7:46:00 PM","JB 61 HF GP","","Driving","18","604.234","Long : 28.17743. Lat : -25.85972","","1","",""
"4/13/2025 7:48:00 PM","JB 61 HF GP","","Driving","6","605.730","Long : 28.16321. Lat : -25.86233","","1","",""
"4/13/2025 7:50:00 PM","JB 61 HF GP","","Driving","47","606.830","Long : 28.15366. Lat : -25.86019","","1","",""
"4/13/2025 7:52:00 PM","JB 61 HF GP","","Driving","17","608.004","Long : 28.144. Lat : -25.85632","","1","",""
"4/13/2025 7:54:00 PM","JB 61 HF GP","","Driving","40","609.183","Long : 28.14399. Lat : -25.84708","","1","",""
"4/13/2025 7:56:00 PM","JB 61 HF GP","","Speed Violation","29","610.044","Long : 28.14101. Lat : -25.8417","","1","",""
"4/13/2025 7:58:00 PM","JB 61 HF GP","","Driving","0","610.596","Long : 28.13673. Lat : -25.8432","","1","",""
"4/13/2025 8:00:00 PM","JB 61 HF GP","","Driving","0","610.596","Long : 28.13673. Lat : -25.8432","","1","",""
"4/13/2025 8:00:56 PM","JB 61 HF GP","","Ignition off","0","610.596","Long : 28.13673. Lat : -25.8432","","1","",""
"4/14/2025 4:03:30 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","610.596","Long : 28.13657. Lat : -25.84311","","1","",""
"4/14/2025 5:48:42 AM","JB 61 HF GP","","Start up","0","610.596","Long : 28.13657. Lat : -25.84311","","1","",""
"4/14/2025 5:50:00 AM","JB 61 HF GP","","Driving","0","610.859","Long : 28.13672. Lat : -25.84308","","1","",""
"4/14/2025 5:52:00 AM","JB 61 HF GP","","Speed Violation","21","611.181","Long : 28.13901. Lat : -25.84217","","1","",""
"4/14/2025 5:54:00 AM","JB 61 HF GP","","Driving","22","611.945","Long : 28.14432. Lat : -25.8443","","1","",""
"4/14/2025 5:56:00 AM","JB 61 HF GP","","Driving","36","612.940","Long : 28.15008. Lat : -25.84266","","1","",""
"4/14/2025 5:58:00 AM","JB 61 HF GP","","Driving","52","614.123","Long : 28.15883. Lat : -25.84176","","1","",""
"4/14/2025 6:00:00 AM","JB 61 HF GP","","Driving","23","615.558","Long : 28.17268. Lat : -25.8398","","1","",""
"4/14/2025 6:02:00 AM","JB 61 HF GP","","Driving","0","616.581","Long : 28.18274. Lat : -25.83854","","1","",""
"4/14/2025 6:04:00 AM","JB 61 HF GP","","Driving","85","618.396","Long : 28.17689. Lat : -25.85167","","1","",""
"4/14/2025 6:06:00 AM","JB 61 HF GP","","Driving","84","621.073","Long : 28.16971. Lat : -25.87481","","1","",""
"4/14/2025 6:08:00 AM","JB 61 HF GP","","Driving","0","622.211","Long : 28.16716. Lat : -25.88483","","1","",""
"4/14/2025 6:10:00 AM","JB 61 HF GP","","Driving","55","623.406","Long : 28.16428. Lat : -25.89557","","1","",""
"4/14/2025 6:12:00 AM","JB 61 HF GP","","Driving","56","625.279","Long : 28.15646. Lat : -25.91085","","1","",""
"4/14/2025 6:14:00 AM","JB 61 HF GP","","Driving","65","626.927","Long : 28.14831. Lat : -25.92377","","1","",""
"4/14/2025 6:16:00 AM","JB 61 HF GP","","Driving","68","628.649","Long : 28.14069. Lat : -25.93771","","1","",""
"4/14/2025 6:18:00 AM","JB 61 HF GP","","Driving","30","629.751","Long : 28.13681. Lat : -25.94699","","1","",""
"4/14/2025 6:20:00 AM","JB 61 HF GP","","Driving","40","630.957","Long : 28.13333. Lat : -25.95745","","1","",""
"4/14/2025 6:22:00 AM","JB 61 HF GP","","Driving","80","633.208","Long : 28.12732. Lat : -25.97702","","1","",""
"4/14/2025 6:24:00 AM","JB 61 HF GP","","Driving","98","636.316","Long : 28.12067. Lat : -26.00435","","1","",""
"4/14/2025 6:26:00 AM","JB 61 HF GP","","Driving","27","638.495","Long : 28.11234. Lat : -26.02245","","1","",""
"4/14/2025 6:28:00 AM","JB 61 HF GP","","Driving","25","639.332","Long : 28.10932. Lat : -26.02963","","1","",""
"4/14/2025 6:30:00 AM","JB 61 HF GP","","Driving","90","641.050","Long : 28.10195. Lat : -26.04301","","1","",""
"4/14/2025 6:32:00 AM","JB 61 HF GP","","Driving","55","643.642","Long : 28.09275. Lat : -26.0631","","1","",""
"4/14/2025 6:34:00 AM","JB 61 HF GP","","Driving","55","644.503","Long : 28.09037. Lat : -26.05863","","1","",""
"4/14/2025 6:35:13 AM","JB 61 HF GP","","GSM Jam","33","645.258","Long : 28.08497. Lat : -26.05762","","1","",""
"4/14/2025 6:36:00 AM","JB 61 HF GP","","Speed Violation","26","645.532","Long : 28.08674. Lat : -26.05867","","1","",""
"4/14/2025 6:38:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","645.752","Long : 28.08833. Lat : -26.05959","","1","",""
"4/14/2025 6:40:00 AM","JB 61 HF GP","","Driving","0","645.829","Long : 28.0879. Lat : -26.05965","","1","",""
"4/14/2025 6:40:37 AM","JB 61 HF GP","","Ignition off","0","645.860","Long : 28.08816. Lat : -26.05968","","1","",""
"4/14/2025 2:45:45 PM","JB 61 HF GP","","Start up","0","645.860","Long : 28.08816. Lat : -26.05968","","1","",""
"4/14/2025 2:46:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","645.860","Long : 28.08816. Lat : -26.05968","","1","",""
"4/14/2025 2:48:00 PM","JB 61 HF GP","","Driving","48","646.413","Long : 28.08503. Lat : -26.05738","","1","",""
"4/14/2025 2:49:28 PM","JB 61 HF GP","","GSM Jam","14","646.898","Long : 28.08958. Lat : -26.05657","","1","",""
