"Report Group Date","VehicleReg","DriverID","VehicleStatus","MOBILESPEED","MOBILEODO","Location","SkillSet","MsgTypeId","LocationTolerance","STATUS1"
"4/8/2025 7:00:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","535.706","Long : 28.0883. Lat : -26.0596","","1","",""
"4/8/2025 7:01:10 AM","JB 61 HF GP","","Ignition off","0","535.713","Long : 28.08834. Lat : -26.05964","","1","",""
"4/8/2025 2:55:04 PM","JB 61 HF GP","","Start up","0","535.713","Long : 28.08834. Lat : -26.05964","","1","",""
"4/8/2025 2:56:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","535.713","Long : 28.08834. Lat : -26.05964","","1","",""
"4/8/2025 2:58:00 PM","JB 61 HF GP","","Driving","14","536.650","Long : 28.0886. Lat : -26.05664","","1","",""
"4/8/2025 3:00:00 PM","JB 61 HF GP","","Driving","0","536.735","Long : 28.08952. Lat : -26.05658","","1","",""
"4/8/2025 3:02:00 PM","JB 61 HF GP","","Driving","36","537.374","Long : 28.09104. Lat : -26.0616","","1","",""
"4/8/2025 3:04:00 PM","JB 61 HF GP","","Driving","68","539.650","Long : 28.09914. Lat : -26.04462","","1","",""
"4/8/2025 3:06:00 PM","JB 61 HF GP","","Driving","86","542.723","Long : 28.11295. Lat : -26.02097","","1","",""
"4/8/2025 3:08:00 PM","JB 61 HF GP","","Driving","96","545.415","Long : 28.12129. Lat : -25.99809","","1","",""
"4/8/2025 3:10:00 PM","JB 61 HF GP","","Driving","95","547.445","Long : 28.12621. Lat : -25.98034","","1","",""
"4/8/2025 3:12:00 PM","JB 61 HF GP","","Driving","77","550.504","Long : 28.13437. Lat : -25.95374","","1","",""
"4/8/2025 3:13:15 PM","JB 61 HF GP","","GSM Jam","78","552.076","Long : 28.13943. Lat : -25.94031","","1","",""
"4/8/2025 3:14:00 PM","JB 61 HF GP","","Driving","100","553.198","Long : 28.14395. Lat : -25.93105","","1","",""
"4/8/2025 3:16:00 PM","JB 61 HF GP","","Driving","92","556.249","Long : 28.15877. Lat : -25.90701","","1","",""
"4/8/2025 3:18:00 PM","JB 61 HF GP","","Driving","111","559.964","Long : 28.16946. Lat : -25.87505","","1","",""
"4/8/2025 3:20:00 PM","JB 61 HF GP","","Driving","85","563.178","Long : 28.1797. Lat : -25.84801","","1","",""
"4/8/2025 3:22:00 PM","JB 61 HF GP","","Driving","43","564.757","Long : 28.17827. Lat : -25.83896","","1","",""
"4/8/2025 3:24:00 PM","JB 61 HF GP","","Driving","24","566.262","Long : 28.16364. Lat : -25.84172","","1","",""
"4/8/2025 3:26:00 PM","JB 61 HF GP","","Driving","31","567.328","Long : 28.15326. Lat : -25.84106","","1","",""
"4/8/2025 3:28:00 PM","JB 61 HF GP","","Driving","35","568.372","Long : 28.14909. Lat : -25.84421","","1","",""
"4/8/2025 3:30:00 PM","JB 61 HF GP","","Driving","0","569.224","Long : 28.14343. Lat : -25.84244","","1","",""
"4/8/2025 3:32:00 PM","JB 61 HF GP","","Driving","11","570.009","Long : 28.137. Lat : -25.84321","","1","",""
"4/8/2025 3:34:00 PM","JB 61 HF GP","","Driving","0","570.036","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 3:35:33 PM","JB 61 HF GP","","Ignition off","0","570.036","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 9:43:47 PM","JB 61 HF GP","","Start up","0","570.036","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 9:44:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","570.036","Long : 28.13674. Lat : -25.84318","","1","",""
"4/8/2025 9:46:00 PM","JB 61 HF GP","","Driving","0","570.888","Long : 28.14334. Lat : -25.84237","","1","",""
"4/8/2025 9:48:00 PM","JB 61 HF GP","","Driving","33","571.909","Long : 28.15096. Lat : -25.84392","","1","",""
"4/8/2025 9:50:00 PM","JB 61 HF GP","","Driving","38","572.924","Long : 28.15463. Lat : -25.8414","","1","",""
"4/8/2025 9:52:00 PM","JB 61 HF GP","","Driving","33","573.771","Long : 28.1503. Lat : -25.84096","","1","",""
"4/8/2025 9:54:00 PM","JB 61 HF GP","","Driving","26","574.756","Long : 28.1466. Lat : -25.84468","","1","",""
"4/8/2025 9:56:00 PM","JB 61 HF GP","","Speed Violation","29","575.555","Long : 28.14134. Lat : -25.84175","","1","",""
"4/8/2025 9:58:00 PM","JB 61 HF GP","","Driving","0","576.144","Long : 28.13673. Lat : -25.84329","","1","",""
"4/8/2025 10:00:00 PM","JB 61 HF GP","","Driving","0","576.144","Long : 28.13673. Lat : -25.84329","","1","",""
"4/8/2025 10:01:19 PM","JB 61 HF GP","","Ignition off","0","576.144","Long : 28.13673. Lat : -25.84329","","1","",""
"4/9/2025 4:00:25 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","576.144","Long : 28.13673. Lat : -25.84335","","1","",""
"4/9/2025 5:41:40 AM","JB 61 HF GP","","Start up","0","576.144","Long : 28.13673. Lat : -25.84335","","1","",""
"4/9/2025 5:42:00 AM","JB 61 HF GP","","Speed Violation","28","576.301","Long : 28.1382. Lat : -25.84323","","1","",""
"4/9/2025 5:44:00 AM","JB 61 HF GP","","Driving","17","577.028","Long : 28.14372. Lat : -25.84217","","1","",""
"4/9/2025 5:46:00 AM","JB 61 HF GP","","Driving","24","578.064","Long : 28.15144. Lat : -25.84375","","1","",""
"4/9/2025 5:48:00 AM","JB 61 HF GP","","Driving","39","579.000","Long : 28.15431. Lat : -25.84129","","1","",""
"4/9/2025 5:50:00 AM","JB 61 HF GP","","Driving","0","580.382","Long : 28.16767. Lat : -25.84055","","1","",""
"4/9/2025 5:52:00 AM","JB 61 HF GP","","Driving","30","581.743","Long : 28.18104. Lat : -25.83843","","1","",""
"4/9/2025 5:54:00 AM","JB 61 HF GP","","Driving","62","582.421","Long : 28.18332. Lat : -25.84161","","1","",""
"4/9/2025 5:54:43 AM","JB 61 HF GP","","GSM Jam","93","583.465","Long : 28.17846. Lat : -25.84986","","1","",""
"4/9/2025 5:56:00 AM","JB 61 HF GP","","Driving","90","585.420","Long : 28.17183. Lat : -25.86619","","1","",""
"4/9/2025 5:58:00 AM","JB 61 HF GP","","Driving","72","588.207","Long : 28.1657. Lat : -25.8907","","1","",""
"4/9/2025 6:00:00 AM","JB 61 HF GP","","Driving","88","590.815","Long : 28.15555. Lat : -25.91229","","1","",""
"4/9/2025 6:02:00 AM","JB 61 HF GP","","Driving","84","593.703","Long : 28.14192. Lat : -25.93522","","1","",""
"4/9/2025 6:04:00 AM","JB 61 HF GP","","Driving","39","596.423","Long : 28.13306. Lat : -25.95838","","1","",""
"4/9/2025 6:04:27 AM","JB 61 HF GP","","GSM Jam","64","596.816","Long : 28.13199. Lat : -25.9618","","1","",""
"4/9/2025 6:06:00 AM","JB 61 HF GP","","Driving","86","598.624","Long : 28.12717. Lat : -25.97753","","1","",""
"4/9/2025 6:07:22 AM","JB 61 HF GP","","GSM Jam","102","600.471","Long : 28.12224. Lat : -25.99363","","1","",""
"4/9/2025 6:08:00 AM","JB 61 HF GP","","Driving","101","601.557","Long : 28.1209. Lat : -26.00332","","1","",""
"4/9/2025 6:10:00 AM","JB 61 HF GP","","Driving","92","604.715","Long : 28.10927. Lat : -26.02975","","1","",""
"4/9/2025 6:12:00 AM","JB 61 HF GP","","Driving","76","607.458","Long : 28.09454. Lat : -26.04927","","1","",""
"4/9/2025 6:14:00 AM","JB 61 HF GP","","Driving","45","609.317","Long : 28.0918. Lat : -26.06334","","1","",""
"4/9/2025 6:16:00 AM","JB 61 HF GP","","Driving","24","610.074","Long : 28.09011. Lat : -26.05677","","1","",""
"4/9/2025 6:18:00 AM","JB 61 HF GP","","Driving","0","610.917","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 6:20:00 AM","JB 61 HF GP","","Driving","0","610.917","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 6:20:52 AM","JB 61 HF GP","","Ignition off","0","610.917","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 6:59:31 AM","JB 61 HF GP","","Start up","0","610.917","Long : 28.08609. Lat : -26.0589","","1","",""
"4/9/2025 7:00:00 AM","JB 61 HF GP","","Driving","19","611.065","Long : 28.08747. Lat : -26.05865","","1","",""
"4/9/2025 7:02:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","611.210","Long : 28.08834. Lat : -26.05957","","1","",""
"4/9/2025 7:04:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","611.249","Long : 28.08835. Lat : -26.05974","","1","",""
"4/9/2025 7:04:21 AM","JB 61 HF GP","","Ignition off","0","611.342","Long : 28.08761. Lat : -26.05952","","1","",""
"4/9/2025 12:11:41 PM","JB 61 HF GP","","Start up","0","611.342","Long : 28.08761. Lat : -26.05952","","1","",""
"4/9/2025 12:12:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","611.342","Long : 28.08761. Lat : -26.05952","","1","",""
"4/9/2025 12:14:00 PM","JB 61 HF GP","","Driving","0","611.677","Long : 28.08463. Lat : -26.05841","","1","",""
"4/9/2025 12:16:00 PM","JB 61 HF GP","","Driving","0","612.313","Long : 28.08978. Lat : -26.05651","","1","",""
"4/9/2025 12:18:00 PM","JB 61 HF GP","","Driving","11","612.800","Long : 28.09255. Lat : -26.05766","","1","",""
"4/9/2025 12:18:09 PM","JB 61 HF GP","","GSM Jam","0","612.808","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:20:00 PM","JB 61 HF GP","","Driving","0","612.808","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:21:29 PM","JB 61 HF GP","","Ignition off","0","612.808","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:26:31 PM","JB 61 HF GP","","Start up","0","612.808","Long : 28.09251. Lat : -26.05761","","1","",""
"4/9/2025 12:28:00 PM","JB 61 HF GP","","Driving","25","613.439","Long : 28.09142. Lat : -26.05251","","1","",""
"4/9/2025 12:30:00 PM","JB 61 HF GP","","Driving","0","613.756","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:32:00 PM","JB 61 HF GP","","Driving","0","613.756","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:32:24 PM","JB 61 HF GP","","Ignition off","0","613.756","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:48:47 PM","JB 61 HF GP","","Start up","0","613.756","Long : 28.09209. Lat : -26.05083","","1","",""
"4/9/2025 12:50:00 PM","JB 61 HF GP","","Driving","63","614.433","Long : 28.09037. Lat : -26.05391","","1","",""
"4/9/2025 12:51:37 PM","JB 61 HF GP","","GSM Jam","31","615.339","Long : 28.08478. Lat : -26.05803","","1","",""
"4/9/2025 12:52:00 PM","JB 61 HF GP","","Driving","17","615.418","Long : 28.08526. Lat : -26.05857","","1","",""
"4/9/2025 12:54:00 PM","JB 61 HF GP","","Driving","0","615.790","Long : 28.08835. Lat : -26.05955","","1","",""
"4/9/2025 12:56:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","615.816","Long : 28.08814. Lat : -26.05954","","1","",""
"4/9/2025 12:56:52 PM","JB 61 HF GP","","Ignition off","0","615.831","Long : 28.08813. Lat : -26.05966","","1","",""
"4/9/2025 2:51:37 PM","JB 61 HF GP","","Start up","0","615.831","Long : 28.08813. Lat : -26.05966","","1","",""
"4/9/2025 2:52:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","615.831","Long : 28.08813. Lat : -26.05966","","1","",""
"4/9/2025 2:54:00 PM","JB 61 HF GP","","Driving","52","616.606","Long : 28.08692. Lat : -26.05674","","1","",""
"4/9/2025 2:56:00 PM","JB 61 HF GP","","Driving","0","616.859","Long : 28.08947. Lat : -26.05657","","1","",""
"4/9/2025 2:58:00 PM","JB 61 HF GP","","Driving","68","618.452","Long : 28.09385. Lat : -26.0547","","1","",""
"4/9/2025 3:00:00 PM","JB 61 HF GP","","Driving","111","621.240","Long : 28.10774. Lat : -26.03473","","1","",""
"4/9/2025 3:02:00 PM","JB 61 HF GP","","Driving","48","624.008","Long : 28.11757. Lat : -26.01146","","1","",""
"4/9/2025 3:04:00 PM","JB 61 HF GP","","Driving","51","626.209","Long : 28.12254. Lat : -25.99225","","1","",""
"4/9/2025 3:06:00 PM","JB 61 HF GP","","Driving","88","628.590","Long : 28.1289. Lat : -25.97155","","1","",""
"4/9/2025 3:08:00 PM","JB 61 HF GP","","Driving","63","631.472","Long : 28.13687. Lat : -25.94655","","1","",""
"4/9/2025 3:08:37 PM","JB 61 HF GP","","GSM Jam","68","632.030","Long : 28.13877. Lat : -25.94181","","1","",""
"4/9/2025 3:10:00 PM","JB 61 HF GP","","Driving","104","634.197","Long : 28.14795. Lat : -25.92412","","1","",""
"4/9/2025 3:10:17 PM","JB 61 HF GP","","GSM Jam","95","634.689","Long : 28.15039. Lat : -25.92025","","1","",""
"4/9/2025 3:12:00 PM","JB 61 HF GP","","Driving","90","637.094","Long : 28.16186. Lat : -25.90121","","1","",""
"4/9/2025 3:14:00 PM","JB 61 HF GP","","Driving","89","639.788","Long : 28.16686. Lat : -25.87767","","1","",""
"4/9/2025 3:16:00 PM","JB 61 HF GP","","Driving","108","642.870","Long : 28.19435. Lat : -25.86623","","1","",""
"4/9/2025 3:18:00 PM","JB 61 HF GP","","Driving","86","646.168","Long : 28.22453. Lat : -25.85551","","1","",""
"4/9/2025 3:20:00 PM","JB 61 HF GP","","Driving","87","648.861","Long : 28.23801. Lat : -25.83478","","1","",""
"4/9/2025 3:22:00 PM","JB 61 HF GP","","Driving","0","651.456","Long : 28.23376. Lat : -25.81463","","1","",""
"4/9/2025 3:24:00 PM","JB 61 HF GP","","Driving","41","652.283","Long : 28.24143. Lat : -25.81545","","1","",""
"4/9/2025 3:26:00 PM","JB 61 HF GP","","Driving","31","652.989","Long : 28.24501. Lat : -25.81344","","1","",""
"4/9/2025 3:28:00 PM","JB 61 HF GP","","Driving","0","653.038","Long : 28.24485. Lat : -25.81314","","1","",""
"4/9/2025 3:29:39 PM","JB 61 HF GP","","Ignition off","0","653.038","Long : 28.24485. Lat : -25.81314","","1","",""
"4/9/2025 5:46:23 PM","JB 61 HF GP","","Start up","0","653.038","Long : 28.24485. Lat : -25.81314","","1","",""
"4/9/2025 5:48:00 PM","JB 61 HF GP","","Driving","0","653.686","Long : 28.24236. Lat : -25.81551","","1","",""
"4/9/2025 5:50:00 PM","JB 61 HF GP","","Driving","56","655.478","Long : 28.22513. Lat : -25.81475","","1","",""
"4/9/2025 5:52:00 PM","JB 61 HF GP","","Driving","61","657.262","Long : 28.21095. Lat : -25.81196","","1","",""
"4/9/2025 5:54:00 PM","JB 61 HF GP","","Driving","67","658.917","Long : 28.19774. Lat : -25.81926","","1","",""
"4/9/2025 5:56:00 PM","JB 61 HF GP","","Driving","34","661.227","Long : 28.1757. Lat : -25.82201","","1","",""
"4/9/2025 5:58:00 PM","JB 61 HF GP","","Driving","25","661.894","Long : 28.16904. Lat : -25.82225","","1","",""
"4/9/2025 6:00:00 PM","JB 61 HF GP","","Driving","52","662.565","Long : 28.16272. Lat : -25.82422","","1","",""
"4/9/2025 6:02:00 PM","JB 61 HF GP","","Driving","47","664.141","Long : 28.14907. Lat : -25.83087","","1","",""
"4/9/2025 6:04:00 PM","JB 61 HF GP","","Driving","44","665.695","Long : 28.13616. Lat : -25.835","","1","",""
"4/9/2025 6:06:00 PM","JB 61 HF GP","","Speed Violation","28","666.921","Long : 28.14317. Lat : -25.84256","","1","",""
"4/9/2025 6:08:00 PM","JB 61 HF GP","","Driving","0","667.728","Long : 28.1368. Lat : -25.84329","","1","",""
"4/9/2025 6:10:00 PM","JB 61 HF GP","","Driving","0","667.728","Long : 28.1368. Lat : -25.84329","","1","",""
"4/9/2025 6:11:24 PM","JB 61 HF GP","","Ignition off","0","667.728","Long : 28.1368. Lat : -25.84329","","1","",""
"4/10/2025 4:00:11 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","667.728","Long : 28.13668. Lat : -25.84325","","1","",""
"4/10/2025 7:48:08 AM","JB 61 HF GP","","Start up","0","667.728","Long : 28.13668. Lat : -25.84325","","1","",""
"4/10/2025 7:50:00 AM","JB 61 HF GP","","Driving","18","668.577","Long : 28.14321. Lat : -25.84235","","1","",""
"4/10/2025 7:52:00 AM","JB 61 HF GP","","Driving","19","669.750","Long : 28.13602. Lat : -25.83524","","1","",""
"4/10/2025 7:54:00 AM","JB 61 HF GP","","Driving","51","671.012","Long : 28.14591. Lat : -25.83126","","1","",""
"4/10/2025 7:56:00 AM","JB 61 HF GP","","Driving","0","672.151","Long : 28.15564. Lat : -25.82651","","1","",""
"4/10/2025 7:58:00 AM","JB 61 HF GP","","Driving","0","672.267","Long : 28.15675. Lat : -25.82603","","1","",""
"4/10/2025 8:00:00 AM","JB 61 HF GP","","Driving","66","673.794","Long : 28.17129. Lat : -25.82208","","1","",""
"4/10/2025 8:01:10 AM","JB 61 HF GP","","GSM Jam","71","675.148","Long : 28.18478. Lat : -25.82172","","1","",""
"4/10/2025 8:02:00 AM","JB 61 HF GP","","Driving","33","676.069","Long : 28.1938. Lat : -25.82152","","1","",""
"4/10/2025 8:04:00 AM","JB 61 HF GP","","Driving","48","676.619","Long : 28.19839. Lat : -25.81888","","1","",""
"4/10/2025 8:06:00 AM","JB 61 HF GP","","Driving","20","677.689","Long : 28.21001. Lat : -25.81378","","1","",""
"4/10/2025 8:08:00 AM","JB 61 HF GP","","Driving","20","679.499","Long : 28.2234. Lat : -25.81386","","1","",""
"4/10/2025 8:09:53 AM","JB 61 HF GP","","Harsh Braking","13","680.514","Long : 28.23334. Lat : -25.81428","","1","",""
"4/10/2025 8:10:00 AM","JB 61 HF GP","","Driving","23","680.536","Long : 28.23358. Lat : -25.81426","","1","",""
"4/10/2025 8:12:00 AM","JB 61 HF GP","","Driving","64","682.428","Long : 28.24218. Lat : -25.82586","","1","",""
"4/10/2025 8:13:15 AM","JB 61 HF GP","","GSM Jam","63","683.896","Long : 28.25279. Lat : -25.81966","","1","",""
"4/10/2025 8:14:00 AM","JB 61 HF GP","","Driving","33","684.550","Long : 28.25621. Lat : -25.81467","","1","",""
"4/10/2025 8:16:00 AM","JB 61 HF GP","","Driving","18","685.938","Long : 28.26088. Lat : -25.80286","","1","",""
"4/10/2025 8:18:00 AM","JB 61 HF GP","","Driving","63","687.500","Long : 28.26845. Lat : -25.79057","","1","",""
"4/10/2025 8:20:00 AM","JB 61 HF GP","","Driving","0","689.014","Long : 28.27205. Lat : -25.77834","","1","",""
"4/10/2025 8:22:00 AM","JB 61 HF GP","","Driving","19","689.807","Long : 28.27766. Lat : -25.78033","","1","",""
"4/10/2025 8:24:00 AM","JB 61 HF GP","","Driving","0","689.899","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 8:26:00 AM","JB 61 HF GP","","Driving","0","689.899","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 8:26:01 AM","JB 61 HF GP","","Ignition off","0","689.899","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 3:15:46 PM","JB 61 HF GP","","Start up","0","689.899","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 3:16:00 PM","JB 61 HF GP","","Driving; (GPS Unlock)","0","689.899","Long : 28.27745. Lat : -25.77987","","1","",""
"4/10/2025 3:18:00 PM","JB 61 HF GP","","Driving","5","690.102","Long : 28.27781. Lat : -25.78133","","1","",""
"4/10/2025 3:20:00 PM","JB 61 HF GP","","Driving","95","691.435","Long : 28.27033. Lat : -25.78516","","1","",""
"4/10/2025 3:22:00 PM","JB 61 HF GP","","Driving","46","694.215","Long : 28.25922. Lat : -25.80795","","1","",""
"4/10/2025 3:24:00 PM","JB 61 HF GP","","Driving","62","695.602","Long : 28.25355. Lat : -25.81925","","1","",""
"4/10/2025 3:26:00 PM","JB 61 HF GP","","Driving","92","698.064","Long : 28.24145. Lat : -25.82572","","1","",""
"4/10/2025 3:28:00 PM","JB 61 HF GP","","Driving","51","700.247","Long : 28.22672. Lat : -25.8148","","1","",""
"4/10/2025 3:28:11 PM","JB 61 HF GP","","GSM Jam","46","700.393","Long : 28.22527. Lat : -25.81477","","1","",""
"4/10/2025 3:30:00 PM","JB 61 HF GP","","Driving","58","702.162","Long : 28.21107. Lat : -25.81169","","1","",""
"4/10/2025 3:32:00 PM","JB 61 HF GP","","Driving","31","703.658","Long : 28.19955. Lat : -25.81874","","1","",""
"4/10/2025 3:34:00 PM","JB 61 HF GP","","Driving","71","705.856","Long : 28.17872. Lat : -25.82191","","1","",""
"4/10/2025 3:36:00 PM","JB 61 HF GP","","Driving","9","707.963","Long : 28.15831. Lat : -25.82543","","1","",""
"4/10/2025 3:38:00 PM","JB 61 HF GP","","Driving","0","708.092","Long : 28.15715. Lat : -25.82597","","1","",""
"4/10/2025 3:40:00 PM","JB 61 HF GP","","Driving","58","710.035","Long : 28.13973. Lat : -25.83241","","1","",""
"4/10/2025 3:42:00 PM","JB 61 HF GP","","Driving","38","711.294","Long : 28.14132. Lat : -25.83838","","1","",""
"4/10/2025 3:44:00 PM","JB 61 HF GP","","Driving","10","712.333","Long : 28.14405. Lat : -25.84691","","1","",""
"4/10/2025 3:46:00 PM","JB 61 HF GP","","Driving","0","712.358","Long : 28.14384. Lat : -25.84681","","1","",""
"4/10/2025 3:47:32 PM","JB 61 HF GP","","Ignition off","0","712.358","Long : 28.14384. Lat : -25.84681","","1","",""
"4/10/2025 3:49:59 PM","JB 61 HF GP","","Start up","0","712.358","Long : 28.14401. Lat : -25.84682","","1","",""
"4/10/2025 3:50:00 PM","JB 61 HF GP","","Driving","1","712.359","Long : 28.14401. Lat : -25.84682","","1","",""
"4/10/2025 3:52:00 PM","JB 61 HF GP","","Speed Violation","31","713.136","Long : 28.14167. Lat : -25.84184","","1","",""
"4/10/2025 3:54:00 PM","JB 61 HF GP","","Driving","0","713.760","Long : 28.1368. Lat : -25.84328","","1","",""
"4/10/2025 3:56:00 PM","JB 61 HF GP","","Driving","0","713.760","Long : 28.1368. Lat : -25.84328","","1","",""
"4/10/2025 3:57:01 PM","JB 61 HF GP","","Ignition off","0","713.760","Long : 28.1368. Lat : -25.84328","","1","",""
"4/11/2025 4:03:17 AM","JB 61 HF GP","","Health Check; (Ignition off)","0","713.760","Long : 28.13674. Lat : -25.84315","","1","",""
"4/11/2025 5:49:57 AM","JB 61 HF GP","","Start up","0","713.760","Long : 28.13674. Lat : -25.84315","","1","",""
"4/11/2025 5:50:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","713.760","Long : 28.13674. Lat : -25.84315","","1","",""
"4/11/2025 5:52:00 AM","JB 61 HF GP","","Driving","0","714.604","Long : 28.14328. Lat : -25.84232","","1","",""
"4/11/2025 5:54:00 AM","JB 61 HF GP","","Driving","32","715.633","Long : 28.15094. Lat : -25.84391","","1","",""
"4/11/2025 5:56:00 AM","JB 61 HF GP","","Driving","55","716.706","Long : 28.15507. Lat : -25.84151","","1","",""
"4/11/2025 5:58:00 AM","JB 61 HF GP","","Driving","50","718.314","Long : 28.17063. Lat : -25.83984","","1","",""
"4/11/2025 6:00:00 AM","JB 61 HF GP","","Driving","0","719.523","Long : 28.18257. Lat : -25.83847","","1","",""
"4/11/2025 6:02:00 AM","JB 61 HF GP","","Driving","92","721.311","Long : 28.17719. Lat : -25.85136","","1","",""
"4/11/2025 6:02:55 AM","JB 61 HF GP","","GSM Jam","90","722.704","Long : 28.17259. Lat : -25.8631","","1","",""
"4/11/2025 6:04:00 AM","JB 61 HF GP","","Driving","57","723.813","Long : 28.17017. Lat : -25.87286","","1","",""
"4/11/2025 6:06:00 AM","JB 61 HF GP","","Driving","90","726.464","Long : 28.16412. Lat : -25.89613","","1","",""
"4/11/2025 6:08:00 AM","JB 61 HF GP","","Driving","74","729.098","Long : 28.15235. Lat : -25.91733","","1","",""
"4/11/2025 6:10:00 AM","JB 61 HF GP","","Driving","74","731.648","Long : 28.14068. Lat : -25.93776","","1","",""
"4/11/2025 6:12:00 AM","JB 61 HF GP","","Driving","51","734.073","Long : 28.13303. Lat : -25.9585","","1","",""
"4/11/2025 6:14:00 AM","JB 61 HF GP","","Driving","53","736.472","Long : 28.12661. Lat : -25.97936","","1","",""
"4/11/2025 6:16:00 AM","JB 61 HF GP","","Driving","84","739.545","Long : 28.12006. Lat : -26.0064","","1","",""
"4/11/2025 6:18:00 AM","JB 61 HF GP","","Driving","92","742.525","Long : 28.10879. Lat : -26.03127","","1","",""
"4/11/2025 6:18:06 AM","JB 61 HF GP","","GSM Jam","84","742.674","Long : 28.10842. Lat : -26.03256","","1","",""
"4/11/2025 6:19:15 AM","JB 61 HF GP","","GSM Jam","96","744.273","Long : 28.10019. Lat : -26.04413","","1","",""
"4/11/2025 6:20:00 AM","JB 61 HF GP","","Driving","66","745.197","Long : 28.09426. Lat : -26.05018","","1","",""
"4/11/2025 6:22:00 AM","JB 61 HF GP","","Driving","19","747.090","Long : 28.09112. Lat : -26.06231","","1","",""
"4/11/2025 6:24:00 AM","JB 61 HF GP","","Driving","48","748.183","Long : 28.08545. Lat : -26.05706","","1","",""
"4/11/2025 6:24:09 AM","JB 61 HF GP","","GSM Jam","33","748.300","Long : 28.08479. Lat : -26.05791","","1","",""
"4/11/2025 6:26:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","748.761","Long : 28.08842. Lat : -26.05954","","1","",""
"4/11/2025 6:28:00 AM","JB 61 HF GP","","Driving; (GPS Unlock)","0","748.793","Long : 28.08825. Lat : -26.05957","","1","",""
"4/11/2025 6:29:20 AM","JB 61 HF GP","","Ignition off","0","748.813","Long : 28.08837. Lat : -26.05969","","1","",""
"4/11/2025 2:48:27 PM","JB 61 HF GP","","Start up","0","748.813","Long : 28.08837. Lat : -26.05969","","1","",""
"4/11/2025 2:50:00 PM","JB 61 HF GP","","Driving","33","749.356","Long : 28.08464. Lat : -26.05771","","1","",""
"4/11/2025 2:52:00 PM","JB 61 HF GP","","Driving","0","749.759","Long : 28.08823. Lat : -26.05666","","1","",""
"4/11/2025 2:54:00 PM","JB 61 HF GP","","Driving","0","749.898","Long : 28.08965. Lat : -26.05656","","1","",""
"4/11/2025 2:56:00 PM","JB 61 HF GP","","Driving","74","751.097","Long : 28.09383. Lat : -26.05698","","1","",""
"4/11/2025 2:58:00 PM","JB 61 HF GP","","Driving","88","753.953","Long : 28.10759. Lat : -26.03534","","1","",""
"4/11/2025 3:00:00 PM","JB 61 HF GP","","Driving","27","755.948","Long : 28.11422. Lat : -26.01836","","1","",""
"4/11/2025 3:02:00 PM","JB 61 HF GP","","Driving","31","756.823","Long : 28.11776. Lat : -26.01113","","1","",""
"4/11/2025 3:04:00 PM","JB 61 HF GP","","Driving","32","757.901","Long : 28.12103. Lat : -26.00187","","1","",""
"4/11/2025 3:06:00 PM","JB 61 HF GP","","Driving","19","758.995","Long : 28.12256. Lat : -25.99214","","1","",""
"4/11/2025 3:08:00 PM","JB 61 HF GP","","Driving","70","760.564","Long : 28.12677. Lat : -25.97849","","1","",""
"4/11/2025 3:10:00 PM","JB 61 HF GP","","Driving","69","763.248","Long : 28.13393. Lat : -25.95515","","1","",""
"4/11/2025 3:11:38 PM","JB 61 HF GP","","GSM Jam","55","764.808","Long : 28.13878. Lat : -25.94178","","1","",""
"4/11/2025 3:12:00 PM","JB 61 HF GP","","Driving","75","765.200","Long : 28.14023. Lat : -25.9385","","1","",""
"4/11/2025 3:14:00 PM","JB 61 HF GP","","Driving","44","767.833","Long : 28.15222. Lat : -25.91738","","1","",""
"4/11/2025 3:14:14 PM","JB 61 HF GP","","GSM Jam","58","768.032","Long : 28.15321. Lat : -25.91582","","1","",""
